entity_id;name;description;category;url
40274;"BOSCH - Lavastoviglie integrata totale SMV4ECX14E";"Terzo cestello: Sì<br>Numero coperti: 13<br>Nuova Classe efficienza energetica: C<br>Potenza sonora (dB): 44<br>Partenza ritardata: Sì<br>Altezza (cm): 81.5<br>Larghezza (cm): 59.8<br>Profondità (cm): 55<br>Numero programmi: 6<br>Consumo di acqua per ciclo Eco (litri): 9.5<br>Classe emissione rumore: B<br>Tasto mezzo carico: Sì<br>Consumo di energia del programma eco (kwh/100 cicli): 74<br>Durata del programma Eco (ore.min): 4.35<br>Numero di temperature: 4";"GRANDI ELETTRODOMESTICI/INCASSO/LAVASTOVIGLIE DA INCASSO";https://www.andronico.it/it_IT/2220012909.html
40275;"BOSCH - Lavastoviglie Integrata Totale SMV4HCX52E";"Terzo cestello: Sì<br>Numero coperti: 14<br>Nuova Classe efficienza energetica: D<br>Potenza sonora (dB): 44<br>Partenza ritardata: Sì<br>Altezza (cm): 81.5<br>Larghezza (cm): 59.8<br>Profondità (cm): 55<br>Numero programmi: 6<br>Consumo di acqua per ciclo Eco (litri): 9.5<br>Classe emissione rumore: B<br>Tasto mezzo carico: Sì<br>Consumo di energia del programma eco (kwh/100 cicli): 85<br>Durata del programma Eco (ore.min): 4.55<br>Numero di temperature: 4";"GRANDI ELETTRODOMESTICI/INCASSO/LAVASTOVIGLIE DA INCASSO";https://www.andronico.it/it_IT/2220012910.html
40276;"BOSCH - Lavastoviglie da Incasso SMV4HVX31E";"Terzo cestello: Sì<br>Numero coperti: 13<br>Nuova Classe efficienza energetica: E<br>Potenza sonora (dB): 46<br>Partenza ritardata: Sì<br>Altezza (cm): 81.5<br>Larghezza (cm): 59.8<br>Profondità (cm): 55<br>Numero programmi: 6<br>Consumo di acqua per ciclo Eco (litri): 9.5<br>Classe emissione rumore: C<br>Tasto mezzo carico: Sì<br>Consumo di energia del programma eco (kwh/100 cicli): 94<br>Durata del programma Eco (ore.min): 3.45<br>Numero di temperature: 4";"GRANDI ELETTRODOMESTICI/INCASSO/LAVASTOVIGLIE DA INCASSO";https://www.andronico.it/it_IT/2220012911.html
40277;"BOSCH - Lavastoviglie incasso SMV2HVX22E";"Terzo cestello: Sì<br>Numero coperti: 13<br>Nuova Classe efficienza energetica: D<br>Potenza sonora (dB): 46<br>Partenza ritardata: Sì<br>Altezza (cm): 81.5<br>Larghezza (cm): 59.8<br>Profondità (cm): 55<br>Numero programmi: 5<br>Consumo di acqua per ciclo Eco (litri): 9.5<br>Classe emissione rumore: C<br>Consumo di energia del programma eco (kwh/100 cicli): 84<br>Durata del programma Eco (ore.min): 5.2<br>Numero di temperature: 4<br>Capacità nominale di coperti standard (Eco): 13";"GRANDI ELETTRODOMESTICI/INCASSO/LAVASTOVIGLIE DA INCASSO";https://www.andronico.it/it_IT/2220012912.html
40278;"GLEM GAS -Forno multifunzione GFX92IX-S6AF";"Classe energetica: A<br>Volume forno in litri: 75<br>Tipo di Ventilazione: Multifunzione<br>Altezza nicchia per incasso (cm): 59.7<br>Profondità nicchia per incasso (cm): 54.3<br>Funzione scongelamento: Sì<br>Programmi speciali:  pollici pollici<br>Timer forno: Sì<br>Numero programmi: 14<br>Timer fine cottura: Sì<br>Alimentazione forno: Forno elettrico<br>Timer programmazione: Spegnimento<br>Ventola tangenziale di raffreddamento: Sì<br>Controllo temperatura vapore: Sì<br>Numero griglie del forno: 1";"GRANDI ELETTRODOMESTICI/INCASSO/PIANI COTTURA ELETTRICI";https://www.andronico.it/it_IT/2220012913.html
40279;"GLEM GAS- Forno multifunzione elettrico GFX92NC-S6";"Classe energetica: A<br>Volume forno in litri: 75<br>Tipo di Ventilazione: Multifunzione<br>Altezza nicchia per incasso (cm): 59.7<br>Profondità nicchia per incasso (cm): 54.3<br>Funzione scongelamento: Sì<br>Programmi speciali:  pollici pollici<br>Timer forno: Sì<br>Numero programmi: 14<br>Timer fine cottura: Sì<br>Alimentazione forno: Forno elettrico<br>Timer programmazione: Spegnimento<br>Ventola tangenziale di raffreddamento: Sì<br>Controllo temperatura vapore: Sì<br>Numero griglie del forno: 1";"GRANDI ELETTRODOMESTICI/INCASSO/FORNI DA INCASSO";https://www.andronico.it/it_IT/2220012914.html
40280;"GLEM GAS- Forno ventilato GFX62WH-S3";"Classe energetica: A<br>Volume forno in litri: 75<br>Tipo di Ventilazione: Multifunzione<br>Altezza nicchia per incasso (cm): 59.7<br>Profondità nicchia per incasso (cm): 54.3<br>Funzione scongelamento: Sì<br>Programmi speciali:  pollici pollici<br>Timer forno: Sì<br>Numero programmi: 6<br>Timer fine cottura: Sì<br>Alimentazione forno: Forno elettrico<br>Timer programmazione: Spegnimento<br>Ventola tangenziale di raffreddamento: Sì<br>Controllo temperatura vapore: Sì<br>Numero griglie del forno: 1";"GRANDI ELETTRODOMESTICI/INCASSO/FORNI DA INCASSO";https://www.andronico.it/it_IT/2220012915.html
40281;"GLEM GAS-  Lavello cm 86 LS1G86C Unigranit";"Materiale lavello: Metacrilato<br>Altezza vasca (cm): 50<br>Larghezza vasca (cm): 33<br>Profondità vasca (cm): 20<br>Altezza incasso (cm): 48<br>Larghezza incasso (cm): 84<br>Profondità incasso (cm): 20<br>Forma: Rettangolare<br>Altezza (cm): 32<br>Peso (Kg): 14<br>Accessori in dotazione: PILETTA<br>Altre descrizioni strutturali:  pollici pollici<br>Anni di garanzia del costruttore: 2<br>Tipo d'installazione lavelli: Ad appoggio<br>Numero vasche: 1";"GRANDI ELETTRODOMESTICI/INCASSO/LAVELLI";https://www.andronico.it/it_IT/2220012916.html
40282;"GLEM GAS -  Lavello ad incasso Rettangolare  LS286S";"Materiale lavello: Metacrilato<br>Altezza vasca (cm): 20<br>Larghezza vasca (cm): 36<br>Profondità vasca (cm): 42.4<br>Forma: Rettangolare<br>Altezza (cm): 32<br>Peso (Kg): 12<br>Altre descrizioni strutturali:  pollici pollici<br>Anni di garanzia del costruttore: 2<br>Tipo d'installazione lavelli: Ad appoggio<br>Numero vasche: 2<br>Descrizione materiale lavello: Unigranit";"GRANDI ELETTRODOMESTICI/INCASSO/LAVELLI";https://www.andronico.it/it_IT/2220012917.html
40283;"GLEM GAS- Piano cottura GT64WH";"Numero di zone cottura: 4<br>Larghezza (cm): 58.5<br>Altezza (cm): 3<br>Profondità (cm): 50<br>Materiale del piano: Smaltato<br>Posizione manopole: Frontali<br>Numero totale di fuochi: 4<br>Numero griglie del piano: 2<br>Controllo manopole: Sì<br>Valvola di sicurezza Gas: Sì<br>Peso (Kg): 30<br>Numero di bruciatori gas: 4<br>Materiale delle griglie: Smaltate<br>Tipo di accensione: Integrata nella manopola<br>Anni di garanzia del costruttore: 2";"GRANDI ELETTRODOMESTICI/INCASSO/PIANI COTTURA A GAS";https://www.andronico.it/it_IT/2220012918.html
40284;"GLEM GAS -  Lavello cm 86 - sabbia LS1G86S";"Materiale lavello: Metacrilato<br>Forma: Rettangolare<br>Altezza (cm): 32<br>Peso (Kg): 12<br>Altre descrizioni strutturali:  pollici pollici<br>Tipo d'installazione lavelli: Ad appoggio<br>Descrizione materiale lavello: UNIGRANIT";"GRANDI ELETTRODOMESTICI/INCASSO/LAVELLI";https://www.andronico.it/it_IT/2220012919.html
40285;"GLEM GAS -  LG86XS3 Lavello cm 86";"Materiale lavello: Inox<br>Altezza vasca (cm): 41<br>Larghezza vasca (cm): 36<br>Profondità vasca (cm): 20<br>Forma: Rettangolare<br>Altezza (cm): 21<br>Larghezza (cm): 86<br>Profondità (cm): 20<br>Peso (Kg): 30<br>Altre descrizioni strutturali:  pollici pollici<br>Anni di garanzia del costruttore: 2<br>Tipo d'installazione lavelli: Ad appoggio<br>Numero vasche: 1<br>Descrizione materiale lavello: Acciaio inox";"GRANDI ELETTRODOMESTICI/INCASSO/LAVELLI";https://www.andronico.it/it_IT/2220012920.html
40286;"Adattatore antenna F/antenna F corpo in metallo";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 5<br>Descrizione attacchi: Adattatore antenna F/antenna F<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.5<br>Peso (Kg): 0.014";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012921.html
40287;"Adattatore antenna M/antenna M corpo in metallo";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 5<br>Descrizione attacchi: Adattatore antenna M/antenna M<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.5<br>Peso (Kg): 0.013";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012922.html
40288;"Adattatore Jack 35 mm F/Jack 63 mm M";"Confezione: Box<br>Lunghezza del cavo (cm): 5<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: Jack 6.3 mm Maschio Connessione B: Jack 3.5 mm Femmina<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.6<br>Peso (Kg): 0.01";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012923.html
40289;"Adattatore Jack 35 mm M/2 Jack 35 mm F";"Confezione: Box<br>Lunghezza del cavo (cm): 5<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: 2x Jack 3.5 mm Femmina Connessione B: Jack 3.5 mm Maschio<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.5<br>Peso (Kg): 0.01";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012924.html
40290;"Adattatore Jack 35 mm M/Jack 63 mm F";"Confezione: Box<br>Lunghezza del cavo (cm): 12<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: Jack 6.3 mm Femmina Connessione B: Jack 3.5 mm Maschio<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.5<br>Peso (Kg): 0.001";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012925.html
40291;"Adattatore Jack 63 mm M Mono/RCA F";"Confezione: Box<br>Lunghezza del cavo (cm): 5<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: RCA Femmina Connessione B: Jack 6.3 mm Mono Maschio<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.5<br>Peso (Kg): 0.02";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012926.html
40292;"Adattatore per prolunghe HDMI F/F Full HD";"Tipo cavo: Video<br>Confezione: Box<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 5<br>Schermato: Sì<br>Descrizione attacchi: Adattatore HDMI Femmina/Femmina per connettere 2 cavi HDMI<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.5<br>Peso (Kg): 0.01";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012927.html
40293;"Adattatore SAT M/antenna F";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Adattatore SAT M/antenna F<br>Altezza (cm): 3.5<br>Larghezza (cm): 9<br>Profondità (cm): 23<br>Peso (Kg): 0.13";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012928.html
40294;"Adattatore S-VHS F 4 pin+ 3 RCA F (phono) / Scart M in-out";"Tipo cavo: Video<br>Confezione: Box<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: 3x RCA Femmina + SVHS Femmina Connessione B: SCART MaschioSwitch IN/OUT<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 2.5<br>Peso (Kg): 0.06";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012929.html
40295;"Amplificatore TV antenna M/F 25dB regolabile alimentazione 220V";"Tipo cavo: Sat<br>Confezione: Box<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 10<br>Schermato: Sì<br>Descrizione attacchi: Amplificatore TV antenna M/F<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 6.5<br>Peso (Kg): 0.16";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012930.html
40296;"Cavetto adattatore Jack 35 mm F/2 RCA M 012 metri nero";"Confezione: Box<br>Lunghezza del cavo (cm): 12<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: Jack 3.5 mm femmina Connessione B: 2 x RCA Maschio<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 1.5<br>Peso (Kg): 0.03";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012931.html
40297;"Cavetto adattatore Jack 35 mm M/2 Jack 35 mm F 012 metri";"Confezione: Box<br>Lunghezza del cavo (cm): 12<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: 2xJack 3.5 mm Femmina Connessione B: Jack 3.5 mm Maschio<br>Altezza (cm): 10.5<br>Larghezza (cm): 9<br>Profondità (cm): 2.5<br>Peso (Kg): 0.03";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012932.html
40298;"Cavo 2 RCA M/2 RCA M 15 metri nero";"Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Connessione  A: 2xRCA Maschio Connessione B: 2x RCA Maschio<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 2.5<br>Peso (Kg): 0.07";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012933.html
40299;"Cavo 2 RCA M/Jack 35 mm M 15 metri nero";"Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Connessione  A: 2xRCA Maschio Connessione B: Jack 3.5 mm Maschio<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 2.5<br>Peso (Kg): 0.4";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012934.html
40300;"Cavo 2 RCA M/Jack 35 mm M 3 metri nero";"Confezione: Box<br>Lunghezza del cavo (cm): 300<br>Schermato: Sì<br>Descrizione attacchi: Connessione  A: 2xRCA Maschio Connessione B: Jack 3.5 mm Maschio<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 2.5<br>Peso (Kg): 0.1";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012935.html
40301;"Cavo 3x RCA M / Scart M 15 metri in-out connettori dorati";"Tipo cavo: Video<br>Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Cavo 3 RCA M (video-stereo)/Scart M<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 3.5<br>Peso (Kg): 0.141";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012936.html
40302;"Cavo antenna 90° M/F con adattatore M/M 15 metri 75 dB bianco";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Cavo antenna 90° M/F con adattatore M/M<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 3.5<br>Peso (Kg): 0.1";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012937.html
40303;"Cavo antenna 90° M/F con adattatore M/M 3 metri 75 dB bianco";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 300<br>Schermato: Sì<br>Descrizione attacchi: Connettore A: Coassiale M 90° Connettore B: Coassiale F Fornito con adattatore Maschio/Maschio<br>Altezza (cm): 3.5<br>Larghezza (cm): 9<br>Profondità (cm): 23<br>Peso (Kg): 0.15";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012938.html
40304;"Cavo antenna M/F con adattatore M/M 15 metri 120 dB TPE connettori dorati ferrite nero";"Tipo cavo: Antenna<br>Confezione: Box<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: CAVO M/F con adattatore M/M<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 3.5<br>Peso (Kg): 0.17";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012939.html
40305;"Cavo antenna M/F con adattatore M/M 15 metri 75 dB bianco";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: M/F con adattatore M/M<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 3.5<br>Peso (Kg): 0.09";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012940.html
40306;"Cavo antenna M/F con adattatore M/M 15 metri 75 dB nero";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: M/F con adattatore M/M<br>Altezza (cm): 3.5<br>Larghezza (cm): 9<br>Profondità (cm): 23<br>Peso (Kg): 0.09";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012941.html
40307;"Cavo antenna M/F con adattatore M/M 15 metri 85 dB ferrite bianco";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Cavo antenna M/F con adattatore M/M<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 3.5<br>Peso (Kg): 0.13";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012942.html
40308;"Cavo antenna M/F con adattatore M/M 15 metri 85 dB ferrite nero";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Cavo antenna M/F con adattatore M/M<br>Altezza (cm): 3.5<br>Larghezza (cm): 9<br>Profondità (cm): 23<br>Peso (Kg): 0.13";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012943.html
40309;"Cavo antenna M/F con adattatore M/M 10 metri 75 dB bianco";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 1000<br>Schermato: Sì<br>Descrizione attacchi: Cavo antenna M/F con adattatore M/M<br>Altezza (cm): 5.5<br>Larghezza (cm): 14<br>Profondità (cm): 23<br>Peso (Kg): 0.34";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012944.html
40310;"Cavo antenna M/F con adattatore M/M 15 metri 75 dB bianco";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 1500<br>Schermato: Sì<br>Descrizione attacchi: Connettore A: Coassiale M Connettore B: Coassiale F<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 6.5<br>Peso (Kg): 0.5";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012945.html
40311;"Cavo antenna M/F con adattatore M/M 3 metri 75 dB bianco";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 300<br>Schermato: Sì<br>Descrizione attacchi: M/F con adattatore M/M<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 3.5<br>Peso (Kg): 0.13";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012946.html
40312;"Cavo antenna M/F con adattatore M/M 3 metri 75 dB nero";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 500<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: spina antenna 75 ohm Connessione B: presa antenna 75 ohm<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 3.5<br>Peso (Kg): 0.14";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012947.html
40313;"Cavo antenna M/F con adattatore M/M 3 metri 85 dB ferrite bianco";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 300<br>Schermato: Sì<br>Descrizione attacchi: Cavo antenna M/F con adattatore M/M<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 3.5<br>Peso (Kg): 0.15";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012948.html
40314;"Cavo antenna M/F con adattatore M/M 3 metri 85 dB ferrite nero";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 300<br>Schermato: Sì<br>Descrizione attacchi: Connettore A: Coassiale M Connettore B: Coassiale F<br>Altezza (cm): 3.5<br>Larghezza (cm): 9<br>Profondità (cm): 23<br>Peso (Kg): 0.13";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012949.html
40315;"Cavo antenna M/F con adattatore M/M 5 metri 75 dB bianco";"Tipo cavo: Sat<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 500<br>Schermato: Sì<br>Descrizione attacchi: M/F con adattatore M/M<br>Altezza (cm): 4.5<br>Larghezza (cm): 14<br>Profondità (cm): 23<br>Peso (Kg): 0.2";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012950.html
40316;"Cavo antenna M/F con adattatore M/M 5 metri 85 dB ferrite bianco";"Tipo cavo: Antenna<br>Confezione: Box<br>Lunghezza del cavo (cm): 500<br>Schermato: Sì<br>Descrizione attacchi: Connettore A: Coassiale M Connettore B: Coassiale F<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 4.5<br>Peso (Kg): 0.2";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012951.html
40317;"Cavo antenna M/F 75 dB 15 metri bianco sfuso (25 pzz)";"Tipo cavo: Sat<br>Confezione: Sciolto<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Cavo antenna M/F<br>Altezza (cm): 9<br>Larghezza (cm): 9<br>Profondità (cm): 2<br>Peso (Kg): 0.05";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012952.html
40318;"Cavo di collegamento alla rete elettrica spina 10A (EUR)/presa 2 poli15 metri nero (pack audio)";"Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: Connessione EURO bipolare<br>Altezza (cm): 23<br>Larghezza (cm): 9<br>Profondità (cm): 2.5<br>Peso (Kg): 0.4";"TV E AUDIO/AUDIO/ACCESSORI AUDIO";https://www.andronico.it/it_IT/2220012953.html
40319;"Cavo HDMI M / HDMI M Hdmi High Speed With Ethernet Full HD 15 metri connettori dorati sfuso (25 pezzi)";"Tipo cavo: Video<br>Confezione: Sciolto<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: HDMI M / HDMI M<br>Altezza (cm): 14<br>Larghezza (cm): 12<br>Profondità (cm): 2<br>Peso (Kg): 0.07";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012954.html
40320;"Cavo HDMI M / HDMI M Hdmi High Speed 15 metri Full HD sfuso (25 pezzi)";"Tipo cavo: Video<br>Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: HDMI M / HDMI M<br>Altezza (cm): 16<br>Larghezza (cm): 6.5<br>Profondità (cm): 2<br>Peso (Kg): 0.07";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012955.html
40321;"Cavo HDMI M / HDMI M Hdmi High Speed 3 metri Full HD sfuso (25 pezzi)";"Tipo cavo: Video<br>Confezione: Box<br>Lunghezza del cavo (cm): 300<br>Schermato: Sì<br>Descrizione attacchi: HDMI M / HDMI M<br>Altezza (cm): 16<br>Larghezza (cm): 9<br>Profondità (cm): 3<br>Peso (Kg): 0.113";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012956.html
40322;"Cavo HDMI M/HDMI M Hdmi High Speed with Ethernet 15 metri Ultra HD4K";"Tipo cavo: Video<br>Confezione: Box<br>Lunghezza del cavo (cm): 150<br>Schermato: Sì<br>Descrizione attacchi: HDMI M / HDMI M<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 2.5<br>Peso (Kg): 0.12";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012957.html
40323;"Cavo HDMI M/HDMI M Hdmi High Speed with Ethernet 2 metri Ultra HD 8K 120 Mhz connettori dorati";"Tipo cavo: HDMI<br>Confezione: Box<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 200<br>Schermato: Sì<br>Descrizione attacchi: HDMI M/HDMI M<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 36<br>Peso (Kg): 0.19";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012958.html
40324;"Cavo HDMI M/HDMI M Hdmi High Speed with Ethernet 2 metri Ultra HD 8K 120 MHz connettori dorati spine in metallo";"Tipo cavo: HDMI<br>Confezione: Blister<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 200<br>Schermato: Sì<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 35<br>Peso (Kg): 0.15";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012959.html
40325;"Cavo HDMI M/HDMI M Hdmi High Speed with Ethernet 3 metri Ultra HD 4K";"Tipo cavo: Video<br>Confezione: Box<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 300<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: HDMI Maschio Connessione B: HDMI Maschio<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 3.6<br>Peso (Kg): 0.24";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012960.html
40326;"Cavo HDMI M/HDMI M Hdmi High Speed with Ethernet 5 metri Ultra HD 4K conettori dorati";"Tipo cavo: HDMI<br>Confezione: Box<br>Diametro (mm): 6<br>Lunghezza del cavo (cm): 500<br>Schermato: Sì<br>Descrizione attacchi: Connessione A: HDMI Maschio Connessione B: HDMI Maschio<br>Altezza (cm): 23<br>Larghezza (cm): 14<br>Profondità (cm): 5.5<br>Peso (Kg): 0.3";"TV E AUDIO/ACCESSORI TV/CAVI E ADATTATORI TV";https://www.andronico.it/it_IT/2220012961.html
